Filename,Prediction,Confidence,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\266\266-3-3.jpg,a4c,0.944,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\287\287-2-3.jpg,a5c,0.944,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\425\425-4-3.jpg,a5c,0.944,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\522\522-3-2.jpg,a5c,0.944,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\531\531-2-2.jpg,a5c,0.944,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\535\535-3-2.jpg,a4c,0.944,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\580\580-3-3.jpg,a5c,0.944,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\591\591-3-3.jpg,a4c,0.944,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\636\636-3-2.jpg,a4c,0.944,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\84\84-3-3.jpg,a4c,0.944,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\91\91-3-3.jpg,a4c,0.944,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\93\93-3-1.jpg,a4c,0.944,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\129\129-3-2.jpg,a5c,0.943,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\131\131-4-1.jpg,a5c,0.943,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\304\304-4-3.jpg,a5c,0.943,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\334\334-3-1.jpg,a4c,0.943,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\347\347-1-3.jpg,a5c,0.943,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\437\437-4-2.jpg,a5c,0.943,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\440\440-3-1.jpg,a5c,0.943,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\534\534-3-1.jpg,a4c,0.943,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\72\72-3-1.jpg,a4c,0.943,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\15\15-2-2.jpg,a5c,0.943,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\147\147-3-2.jpg,a4c,0.942,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\170\170-3-3.jpg,a4c,0.942,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\628\628-3-2.jpg,a4c,0.942,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\70\70-3-1.jpg,a4c,0.942,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\174\174-3-2.jpg,a5c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\189\189-3-3.jpg,a4c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\228\228-3-3.jpg,a4c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\230\230-3-1.jpg,a5c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\275\275-3-1.jpg,a4c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\277\277-3-2-.jpg,a4c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\277\277-3-3.jpg,a4c,0.941,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\425\425-4-2.jpg,a5c,0.941,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\482\482-3-1.jpg,a5c,0.941,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\591\591-3-2.jpg,a4c,0.941,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\595\595-4-2.jpg,a5c,0.941,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\61\61-3-1.jpg,a4c,0.941,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\120\120-4-1.jpg,a5c,0.94,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\128\128-3-3.jpg,a4c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\200\200-3-1.jpg,a5c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\245\245-2-2.jpg,a5c,0.94,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\248\248-4-1.jpg,a5c,0.94,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\266\266-3-2.jpg,a4c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\285\285-3-2.jpg,a4c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\345\345-3-3.jpg,a4c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\348\348-1-2.jpg,a5c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\414\414-3-3.jpg,a4c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\463\463-2-3.jpg,a5c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\537\537-4-2.jpg,a5c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\549\549-2-3.jpg,a5c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\600\600-3-3.jpg,a4c,0.94,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\604\604-3-1.jpg,a4c,0.94,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\627\627-3-3.jpg,a4c,0.94,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\642\642-2-3.jpg,a5c,0.94,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\51\51-3-2.jpg,a4c,0.94,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\161\161-3-1.jpg,a4c,0.939,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\331\331-4-2.jpg,a5c,0.939,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\350\350-3-2.jpg,a4c,0.939,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\377\377-4-1.jpg,a5c,0.939,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\406\406-3-2.jpg,a5c,0.939,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\459\459-3-3.jpg,a4c,0.939,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\460\460-3-2.jpg,a4c,0.939,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\645\645-2-3.jpg,a5c,0.939,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-3-3.jpg,a5c,0.939,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\161\161-3-2.jpg,a4c,0.938,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\239\239-2-3.jpg,a5c,0.938,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\257\257-4-2.jpg,a5c,0.938,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\324\324-3-2.jpg,a4c,0.938,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\346\346-3-1.jpg,a5c,0.938,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\380\380-2-1.jpg,a5c,0.938,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\515\515-2-1.jpg,a5c,0.938,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\576\576-3-3.jpg,a5c,0.938,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-2-3.jpg,a5c,0.938,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\609\609-3-1.jpg,a5c,0.938,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\20\20-3-2.jpg,a5c,0.938,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\43\43-4-1.jpg,a5c,0.938,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\170\170-3-2.jpg,a4c,0.937,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\222\222-3-3.jpg,a4c,0.937,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\223\223-4-2.jpg,a5c,0.937,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\227\227-3-3.jpg,a4c,0.937,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\265\265-3-2.jpg,a5c,0.937,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\357\357-3-2.jpg,a4c,0.937,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\544\544-3-3.jpg,a5c,0.937,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\564\564-4-1.jpg,a5c,0.937,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\614\614-3-1.jpg,a4c,0.937,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\651\651-3-3.jpg,a4c,0.937,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\119\119-3-3.jpg,a5c,0.936,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\155\155-3-1.jpg,a4c,0.936,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\237\237-3-1.jpg,a5c,0.936,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\389\389-3-1.jpg,a4c,0.936,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\389\389-4-3.jpg,a5c,0.936,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\558\558-3-2.jpg,a5c,0.936,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\585\585-4-2.jpg,a5c,0.936,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\637\637-3-2.jpg,a4c,0.936,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\227\227-3-2.jpg,a4c,0.935,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\378\378-4-2.jpg,a5c,0.935,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\379\379-3-3.jpg,a4c,0.935,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\490\490-1-1.jpg,a5c,0.935,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\497\497-3-3.jpg,a4c,0.935,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\598\598-3-1.jpg,a4c,0.935,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\105\105-4-3.jpg,a5c,0.935,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\70\70-3-3.jpg,a4c,0.935,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\72\72-3-2.jpg,a4c,0.935,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\594\594-3-3.jpg,a5c,0.934,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\602\602-3-2.jpg,a5c,0.934,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\126\126-4-1.jpg,a5c,0.933,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\190\190-3-3.jpg,a4c,0.933,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\523\523-3-2.jpg,a5c,0.933,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\606\606-3-3.jpg,a5c,0.933,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\81\81-2-3.jpg,a5c,0.933,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\185\185-3-2.jpg,a4c,0.932,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\259\259-3-3.jpg,a5c,0.932,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\278\278-4-2 .jpg,a5c,0.932,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\293\293-3-1.jpg,a4c,0.932,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\303\303-3-1.jpg,a4c,0.932,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\309\309-1-1.jpg,a5c,0.932,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\350\350-3-3.jpg,a4c,0.932,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\359\359-3-2.jpg,a5c,0.932,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\389\389-3-2.jpg,a4c,0.932,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\396\396-3-1.jpg,a4c,0.932,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\408\408-3-3.jpg,a4c,0.932,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\422\422-3-2.jpg,a4c,0.932,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\433\433-3-1.jpg,a5c,0.932,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\451\451-4-3.jpg,a5c,0.932,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\645\645-2-1.jpg,a5c,0.932,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\101\101-3-2.jpg,a4c,0.932,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\16\16-3-1.jpg,a4c,0.932,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\394\394-4-3.jpg,a5c,0.931,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\497\497-4-1.jpg,a5c,0.931,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\508\508-3-2.jpg,a5c,0.931,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\593\593-2-3.jpg,a5c,0.931,Discard
